epoch,train_loss,valid_loss
0,1.000476733273178,1.7688325244149723
1,0.820472021779757,1.6409387558817197
2,0.7127801550803214,1.388062059012285
3,0.7279719236994862,1.2124384062541775
4,0.6025009360040078,1.2283247745254267
5,0.6513557377596443,1.2143406711788864
6,0.5986890092978623,1.17578003958544
7,0.6710826071049911,1.1362623775999579
8,0.5631258325901253,1.1893964838899602
9,0.5538328690447536,1.139631892334407
10,0.623698086481935,1.1290132024427326
11,0.6573418425992429,1.1472984779109687
12,0.5239561639731872,1.1410718304889804
13,0.5656509046388678,1.1936123465508666
14,0.5731690910909326,1.1741803218214837
15,0.5331431144227544,1.1720617160275528
16,0.6249483040747781,1.12959053616268
17,0.5474399017016731,1.1441508115280836
18,0.6056146982093525,1.13275611730116
19,0.5502382251532119,1.1711912034021026
20,0.5145543538870918,1.1814882781439688
21,0.5373404375701687,1.117691949459997
22,0.5150191089669575,1.1129012638582547
23,0.6337403296291093,1.11526774676045
24,0.568208315973026,1.1681863320766173
25,0.5379730844534957,1.1492078561874601
26,0.5484792868177891,1.1378300510589503
27,0.6275113248664387,1.1018589835470278
28,0.608482859001749,1.099432848405877
29,0.6292350972408651,1.1458218101251023
