epoch,train_loss,valid_loss
0,0.85817499026699,1.5375391984509905
1,0.652131124842502,1.2577339855381922
2,0.6298407291690119,1.250473590718602
3,0.6201600394115586,1.21318519949888
4,0.6406971128986938,1.1849777542527569
5,0.6098031902264269,1.1975136399089066
6,0.5660294633297178,1.1990307401696687
7,0.5503862608372572,1.1968708403732027
8,0.5245136172615648,1.1129100111922245
9,0.5552954292154952,1.1899445554448325
10,0.5293825363771493,1.1730178994281133
11,0.5274385404630528,1.1245449171943078
12,0.5290904930615378,1.1381848838426947
13,0.558739546722718,1.1371977481487905
14,0.5141148813341817,1.1174867398354729
15,0.5790289832274296,1.1092359731051822
16,0.4897636442089036,1.1586867343806335
17,0.576450713333593,1.0971139410446726
18,0.4930606699839565,1.1421469447781616
19,0.5177566616728069,1.116723603362257
