epoch,train_loss,valid_loss
0,0.6579186612427734,1.156857687784255
1,0.5478854157767322,1.2025659456065119
2,0.6079549261566294,1.1635441925370311
3,0.5344188522733221,1.244455285586353
4,0.4930133737379908,1.1390991733532596
5,0.508255628960803,1.1474711854191784
6,0.5290866000459427,1.1532142684514368
7,0.5248147533391893,1.1440696433941755
8,0.464444655987164,1.2168271005637974
9,0.38528866423793956,1.1463554251412462
10,0.445994196778981,1.1289339221297843
11,0.4772043034645033,1.111258385049059
12,0.4516131354360696,1.167007857233892
13,0.40541141995974384,1.142328267631876
14,0.5008103641983292,1.1512980407851037
15,0.3650255750507478,1.1435032739006654
16,0.39174529906029554,1.1029583335172815
17,0.33055634535113454,1.1266158421394705
18,0.3987864844997479,1.1280474218229715
