epoch,train_loss,valid_loss
0,0.6930495764907846,1.3049749303167992
1,0.6184142386912278,1.225198862870489
2,0.6569378666923804,1.2811482625052333
3,0.5275829261521912,1.197381310915454
4,0.5153544453237239,1.3016291396915929
5,0.5797148744897067,1.2466657076451682
6,0.4982287590300885,1.238120796271991
7,0.5170949875207067,1.2103287769399214
8,0.5038925203432436,1.2518640299800818
9,0.40430603003346155,1.2793465831677648
10,0.4394191006111141,1.3248426798897888
11,0.48757597812357695,1.2543921438614634
12,0.49845724701710703,1.217970110314275
