epoch,train_loss,valid_loss
0,0.7670118934592783,1.1958218240525484
1,0.5919246676227888,1.193798719368538
2,0.5892102211473889,1.2273600062198946
3,0.5908161135486699,1.201276074692479
4,0.5714654506021364,1.1992323311913207
5,0.4974268950156857,1.205968064096366
6,0.5398453302304089,1.1359289070267067
7,0.6096335046643859,1.1886563111923312
8,0.5513420158188151,1.0960521800196004
9,0.49657328717023097,1.1858882625570193
10,0.5182365866790636,1.0842399226831299
11,0.5334649623138501,1.0998980549042026
12,0.46960410427829524,1.2110175606137592
13,0.4737820205258796,1.1990898768310365
14,0.48012903982156696,1.1459604465398938
15,0.47895867414199655,1.1574054728137597
16,0.46581157873420626,1.144152704560588
17,0.40337975808468557,1.14076005095752
18,0.4465992730741185,1.1285138986048269
19,0.41835666416039624,1.1700467536297965
