epoch,train_loss,valid_loss
0,0.6944544550443973,1.5836409288945625
1,0.7452970068077325,1.311320054421701
2,0.640771320578047,1.2074613634009892
3,0.5619374913531122,1.1292389329902615
4,0.5824360780107095,1.1882430276783607
5,0.6104288365941425,1.1499473759705592
6,0.5839855303091588,1.1809769680159232
7,0.560081054129187,1.1622428495928412
8,0.5256505037826827,1.1683104729036455
9,0.6711337250045357,1.1971273479886635
10,0.5120279869042726,1.1327995559943909
11,0.5661376080711146,1.1766604248658656
