epoch,train_loss,valid_loss
0,0.6701085651712512,1.2450262285107296
1,0.5596468441372935,1.2231848605116777
2,0.5702585399240525,1.2267981893301958
3,0.6646151093958896,1.2052688806544796
4,0.5289917499159564,1.2169065837523783
5,0.5481595482870343,1.23356857104768
6,0.5534464619026263,1.2370112445548063
7,0.4866000345855982,1.2061343500392254
8,0.48981345146886157,1.3027534064148976
9,0.49921794616668747,1.2582325472769944
10,0.46169421324859855,1.3183360723979374
11,0.46316032240266725,1.242734282498153
12,0.5368929652677575,1.2638318725980218
13,0.45462512723384896,1.2417772295456302
14,0.5509411836503069,1.1770619144635188
