epoch,train_loss,valid_loss
0,0.6055429175839898,0.5291841889306852
1,0.49470184569574943,0.5064278761269712
2,0.5110058769512283,0.5142192199077101
3,0.46092923905357996,0.5069735125164057
4,0.4316847485936395,0.5072108538999698
5,0.4344941774923795,0.5125957687211068
6,0.44326658714536726,0.47346440463357625
7,0.4797737767173924,0.48229629379114647
8,0.4649242844157075,0.4983787792797836
9,0.4631044989474177,0.47028853020549605
10,0.4191882426965671,0.47964894871675157
11,0.4366751226061438,0.4685473439427082
12,0.43746805020538976,0.49179482144184217
13,0.46568280087831015,0.47720233968703196
14,0.39883788266570463,0.4804461222241888
15,0.4190864814876784,0.47404213799909495
16,0.3955364491356231,0.4899808792053309
17,0.4273046668694286,0.4871659401397113
18,0.39555262329973784,0.4791679261522073
