epoch,train_loss,valid_loss
0,0.7530501936624934,1.1804324191917315
1,0.5931982129836043,1.2136221258692423
2,0.5056701580251086,1.2227336218615632
3,0.5142915505212227,1.1463957709223191
4,0.49181503153656053,1.1483763007452226
5,0.46037542591895536,1.1856788420042539
6,0.5082660672170006,1.1477499182074558
7,0.5354714021261575,1.1247219793800487
8,0.4658722376199507,1.1177016765864973
9,0.4616317438000568,1.219591091593947
10,0.5609475434780666,1.1026790229232502
11,0.41360119413120444,1.1542487687607486
12,0.4252631181067619,1.1926833090276658
13,0.4253547736884195,1.0849185414537954
14,0.4765455026982388,1.1647784662172829
15,0.4497830003943708,1.1399678301120564
16,0.3887041078427702,1.1520938235787528
17,0.37562287556561436,1.1812203493237938
18,0.3354681520173035,1.2014091166821543
19,0.2863543107240846,1.1956821745187338
