epoch,train_loss,valid_loss
0,0.7611104449205777,1.1880389819431794
1,0.6165011867625715,1.1714627271928884
2,0.4940597798483504,1.2179764621690912
3,0.5806139120570556,1.1551276977677674
4,0.5682048096718084,1.1884227041110185
5,0.6050075172957093,1.1789549016943042
6,0.41891290124238884,1.1329502862783984
7,0.4965457995592379,1.1951669638022457
8,0.5719936211126956,1.1425381835587132
9,0.5072796540300297,1.1607034653081136
10,0.5313690199671252,1.1773906917502688
11,0.5201881363252993,1.1711180952860922
12,0.4484675503307921,1.1308458679566142
13,0.511308780227,1.1074356604511164
14,0.4129692295664826,1.1419973500593619
15,0.4579840204013486,1.1744290409737752
16,0.4365472135409444,1.132865632313045
17,0.39723565881588596,1.103760936321338
18,0.4377335429294208,1.1583710441035742
19,0.36642868528378686,1.153561520574345
