epoch,train_loss,valid_loss
0,0.7563593321989269,1.2580957461824656
1,0.5966761860820455,1.2001881702591513
2,0.6405654270893094,1.307371214818523
3,0.5655013411926305,1.2760485640938624
4,0.6368155251839991,1.1870623883730693
5,0.598952212164574,1.216320173224272
6,0.6232663519208811,1.2087111729921598
7,0.6565905094340589,1.255308435745347
8,0.5338284704448867,1.207342584243242
9,0.6194065742034786,1.1416192068443298
10,0.5494764420775065,1.2194248315062606
11,0.5676701620835592,1.1670130101197198
12,0.5895277550091289,1.1575291331537991
13,0.5744804950105189,1.2416253909904675
14,0.456240524959984,1.2325581772247545
15,0.5131237233326225,1.1716234978848388
16,0.5327592890804037,1.1656646648119826
17,0.47857955233617416,1.2172891457562376
