epoch,train_loss,valid_loss
0,0.8810363772613381,1.774788054297506
1,0.7753724252082914,1.5075323376959093
2,0.7341716123718541,1.2769617682324168
3,0.6501582831833328,1.2060848051689579
4,0.5806491333022405,1.1772645811996596
5,0.5793508456293387,1.1616601227861363
6,0.5355719291979724,1.126359743992899
7,0.5994555731688298,1.1425275881018944
8,0.5553283518758136,1.1411675986923604
9,0.5982191870542684,1.234894086102034
10,0.5550572166540686,1.1514152344194102
11,0.5717024570746025,1.1575002069832865
12,0.5591783964921835,1.192805429047307
13,0.4883818997916332,1.175844495223758
14,0.5032483942845135,1.189900178021266
15,0.5372681313001136,1.124945790333582
16,0.5207766425675067,1.2088499106523316
17,0.6150714771518567,1.1381611637436007
18,0.5518570873618619,1.1518803808817455
19,0.5837883212830196,1.1939995414891555
