epoch,train_loss,valid_loss
0,0.6898277785600306,1.1125236269707945
1,0.6214517168615418,1.1381994494612568
2,0.5395279321803638,1.1870234768244914
3,0.6185294004519893,1.1883715385403884
4,0.5498705150902685,1.2245233851906514
5,0.5796162889557335,1.1449973815432677
6,0.5596481214969662,1.1271593903061436
7,0.6064737451586982,1.1901409739122992
8,0.5534529404914744,1.1298984218677839
9,0.4877806984278641,1.109898101952599
10,0.4597092647118062,1.1526532055575789
11,0.5121698438248241,1.1121149393802412
12,0.4639865688537048,1.131327737403911
13,0.5203873862342301,1.1310955024276372
14,0.39432417250291546,1.1160515364760761
15,0.4666818418318074,1.1197742348306055
16,0.47427796685086243,1.1380442925362066
17,0.3637781874129318,1.1262153653829954
18,0.5442906285101781,1.0907014034271147
