epoch,train_loss,valid_loss
0,0.9931579355698381,1.6746131775955673
1,0.6995692737606907,1.2805518538903469
2,0.6175037643392765,1.2363877071462988
3,0.5288237976651499,1.114468776874814
4,0.5845016024451049,1.189640608482998
5,0.6404523032236086,1.1652980530664132
6,0.5964832483760042,1.1144784269206507
7,0.5385591904867052,1.2499880674957886
8,0.5647372720906728,1.1849279032138031
9,0.5465613543957618,1.1214513129014854
10,0.6138330619846963,1.1156258426837895
11,0.646625342261166,1.178445404881881
12,0.5374028575060711,1.1178219635874018
13,0.4581641595150258,1.1471205374342102
14,0.5266191499409262,1.1389720437311235
15,0.51030244141304,1.1307898845489195
16,0.4804456371300351,1.1988759135609868
17,0.5212336982911271,1.0986988361668273
18,0.5690740334403929,1.0978376089249815
19,0.5590215623160645,1.1680208232047886
