epoch,train_loss,valid_loss
0,0.6622690615252884,1.2464208547797557
1,0.6023874171456932,1.1944645430200067
2,0.554772543493096,1.1671855347814173
3,0.6034656709452698,1.250987028624216
4,0.5686719016239694,1.1629494986673858
5,0.5026781020667855,1.1578171367256778
6,0.5283843123405486,1.199484833681118
7,0.5381599426024766,1.2188257973442462
8,0.49839712576833184,1.159005834326789
9,0.43489591685297246,1.2570868487027578
10,0.5344790852110374,1.198551369969829
11,0.47079725099271363,1.1193172602162695
12,0.3958716374559779,1.1735023611849549
13,0.4360045594104609,1.2264507795896953
14,0.44334113629854116,1.1149301290488134
15,0.5357048447110889,1.2367864726664712
16,0.4178508283355071,1.1283567215023056
17,0.4106066313916847,1.146415519949677
18,0.39544076221106894,1.1243670358067668
19,0.4679797849407367,1.1332081495425819
