epoch,train_loss,valid_loss
0,0.6615294320905013,1.1302448464712433
1,0.5756135952671304,1.172985004191849
2,0.5662020273021829,1.1184666293864642
3,0.5577179401307109,1.1263293584389023
4,0.5492871852113665,1.135440497789553
5,0.5154475328802208,1.1770093515506819
6,0.5715791075764736,1.1658381083996816
7,0.5459718742665403,1.134999743658263
8,0.5114227514896017,1.1420236974615627
9,0.4602647078715657,1.2178985418493387
10,0.46466183300713737,1.1192394334648688
11,0.4433006709465091,1.164572659974764
12,0.49108354136530785,1.1351417913748563
13,0.48741172244849584,1.0891977014996006
14,0.5040345807109614,1.1371165880934238
15,0.46283119180099636,1.1131430323686196
16,0.3746325366728388,1.0884716864774133
17,0.47768521018300736,1.1743837061189806
18,0.465092252335408,1.1278573419174456
19,0.4614197538983736,1.136759570954635
