epoch,train_loss,valid_loss
0,0.6167644919518451,1.263430632941378
1,0.6637195138549137,1.201180640656112
2,0.6372142908322845,1.1653963234885296
3,0.6090053164767975,1.1616956954206696
4,0.5185302870939538,1.2111188730474507
5,0.5971526191732223,1.2242573682349673
6,0.4852127500121864,1.2312270359391164
7,0.5264259867747674,1.1515289780405846
8,0.5582923327978632,1.147315896612046
9,0.5625058126356082,1.1695071288615404
10,0.4859926034994744,1.0972356391630564
11,0.46003096417082406,1.1641652825940902
12,0.40381782416635514,1.1242478777407767
13,0.47559495048553185,1.1125231533809294
14,0.44379604701229125,1.0584339518435981
15,0.4477453822692575,1.0969584183026704
16,0.4600540535603024,1.1377114314371624
17,0.43156511084364535,1.1190886288811923
18,0.43956780141074075,1.1276205827983417
19,0.377599854789101,1.1374218355162522
