epoch,train_loss,valid_loss
0,0.5651017404829163,0.5680471397342947
1,0.468299583181944,0.49985785081255474
2,0.5104576424769547,0.5145123903215564
3,0.4670086380041226,0.5305574321918507
4,0.4810524459210761,0.5510818664301279
5,0.45200062203271074,0.49911532243892737
6,0.42248499356119945,0.5308457859630307
7,0.4435476462349693,0.5047029492686479
8,0.4172612968000428,0.5599962821788822
9,0.37520980410775884,0.5410567592998693
10,0.40786229689578773,0.5136899114244222
11,0.3846415075297267,0.5562490536125874
12,0.347734962335767,0.5037226674077371
13,0.37239609725295575,0.5239847320047816
