epoch,train_loss,valid_loss
0,6.333131228497125,27.275141520913674
1,11.578347652325705,12.543615004411896
2,5.461513820071475,13.020480734933637
3,7.453736470385578,15.075921139969628
4,6.668092356702823,12.182112126327203
5,5.122576695157098,12.04027312040628
6,6.049463116825366,12.858851683430812
7,6.518028105722128,12.2766983807992
8,6.4536810050665325,12.074497346939252
9,6.076468658680396,14.077104495704626
10,7.117768192332371,16.201844551857285
11,7.821077819023661,14.599079152260416
12,8.113621882689227,16.147025157124187
