epoch,train_loss,valid_loss
0,3.565937367541687,11.722557677120907
1,4.206664637132011,9.849596644880945
2,4.919290942248965,12.079712268055792
3,7.124092379771477,16.659364623298615
4,8.47045830055683,15.196147523188715
5,8.3254082313609,11.144573052441407
6,6.621894380074162,10.471247250864886
7,5.925342500486044,10.69620718924384
8,6.433852767212678,11.408704113522285
9,6.170517942813664,10.443072098646505
10,5.377078010852372,9.978479625984349
11,5.134201973518655,10.459472402666599
12,6.215912549975947,12.431026245510367
13,6.290826432950641,13.4024345881722
14,7.463359526906322,13.846738636568857
