epoch,train_loss,valid_loss
0,0.9519908934127492,3.435565898002009
1,0.7900381338652909,3.270017435855718
2,0.8298393066674783,3.3907592694213484
3,0.7173534834600077,3.3157075747266638
4,0.7128243481280174,3.345944014564791
5,0.7369203319687134,3.4610122497244826
6,0.774111228341708,3.2215770404857804
7,0.714842802157456,3.3689115216217305
8,0.8376426089298344,3.36602986579405
9,0.8014769366160429,3.4644035298342812
10,0.8128791678982614,3.4448631758078174
11,0.8279415339806672,3.3166206469740467
12,0.9348501327782933,3.3441189647714222
13,0.8106818215496127,3.3425455458473454
14,0.6707165321213269,3.27826855913231
15,0.7312041019953256,3.2692816193393686
16,0.7302085621155161,3.3716893078740977
