epoch,train_loss,valid_loss
0,4.112559954199563,21.130457342757225
1,7.480121528931676,47.97193122678151
2,15.72321792431696,75.86592849508195
3,18.4966777481527,75.82199860521497
4,16.666895402022966,86.61269533526313
5,19.529753878852468,59.90495590805784
6,15.251921798909022,45.174145866800295
7,13.381402269476112,56.72350950108485
8,14.500127647928673,66.9598005959653
9,21.073412113550837,76.35220094061064
10,21.11775212616669,77.18041067240884
11,17.8652131059428,69.82374862039674
12,20.085762460488116,71.6981369995081
13,17.021282021908412,70.42562018780554
14,18.87097668228102,66.5271114545237
15,16.557051503177107,64.82012652897282
16,16.60900246309466,66.71203286649029
17,15.454491489844752,68.13060272331185
18,17.98155067008519,69.54284443757768
19,16.977194907913674,73.04647241144959
20,18.530800529038324,72.52356210330441
