epoch,train_loss,valid_loss
0,0.6760556574479568,0.7424289184924575
1,0.6774349666479464,0.7058124262671589
2,0.6192566691304093,0.5750741092470816
3,0.5395298339607827,0.5400182070137065
4,0.479775710513056,0.5078412932380357
5,0.5038227904685977,0.4928363075831357
6,0.47307848961823923,0.5112630070822806
7,0.47722187119155607,0.5045744735453065
8,0.46164728542498457,0.5260828207344894
9,0.5206798970335837,0.47714268344651
10,0.4621034970984679,0.5002793299017037
11,0.49178471543888397,0.4843207414955231
12,0.5143122841616906,0.5031370082938201
13,0.4970301454674002,0.4678777563849055
14,0.507736491276588,0.5007484965944006
15,0.4771744286677151,0.5075299881625986
16,0.46847599181822275,0.485288179539962
17,0.4446123283447414,0.5039337853667187
18,0.4624607043205882,0.5089700262815127
