epoch,train_loss,valid_loss
0,0.779602012354724,1.7180640964827232
1,0.8215412423288403,1.5488739082588507
2,0.7254679707870814,1.338579265825546
3,0.650079116636041,1.27863658633988
4,0.575647589612395,1.1577463883211485
5,0.5646491442143697,1.225962598562575
6,0.6149519083889418,1.1931682820867051
7,0.5516213661608608,1.1049153234223523
8,0.5380189453129589,1.127521167692187
9,0.532903500319174,1.1756325504896137
10,0.5731711786639258,1.1317136752342498
11,0.654624708429352,1.1813768597128744
12,0.5691297027801684,1.1861782932835163
13,0.6213659011629868,1.1537445281669882
14,0.5547668510108276,1.11712580682943
15,0.5279962133532097,1.1936169686773979
16,0.5093289871253687,1.163872785903974
17,0.5722598028441827,1.0920464590479426
18,0.7000448384531601,1.0947724013928128
19,0.5315582647255795,1.175440712411871
