epoch,train_loss,valid_loss
0,0.8968356621778985,3.0750898554668473
1,0.8827409776606924,3.0389481230827298
2,0.8479640676711988,3.1559355074948487
3,0.8428008432140168,3.2011436013320616
4,0.8027116096049154,3.1649427279789686
5,0.6161678918916093,3.063046595737789
6,0.7713943732045475,3.134877372246704
7,0.7145648727644223,3.167966165592204
8,0.7942250604622725,2.9659625416137296
9,0.7529742644269586,3.0774625160685556
10,0.7237765335452729,3.0026152913900765
11,0.7191935509770463,2.9533751390988914
12,0.7180752841331904,3.063522656727839
13,0.5411726006614116,3.1273644792032873
14,0.7093453404651436,3.144025300932856
15,0.7602744328649591,2.97813833876222
