epoch,train_loss,valid_loss
0,0.6705306501908428,1.180855154353054
1,0.5598422142727887,1.2280932419822483
2,0.6141672100792862,1.2285956972007304
3,0.5136482027540314,1.217841847591455
4,0.5811815449891785,1.2122466216634646
5,0.49003202856366024,1.170698133717282
6,0.5097621575498442,1.1713576442805504
7,0.5387235266153796,1.1742319215863004
8,0.501799516799078,1.1440270676259074
9,0.5207473614148063,1.109027247055591
10,0.5093074886249469,1.2198585934567963
11,0.543262516533987,1.1523700784510476
12,0.4660846994567813,1.2065317302028684
