epoch,train_loss,valid_loss
0,0.9557390299367888,1.68875774261798
1,0.7543313776928169,1.4964667853376956
2,0.6126599812378414,1.345998352143589
3,0.6233254280260028,1.1832779293604294
4,0.6131632581912152,1.2137957920405154
5,0.6231368425120063,1.18455083818116
6,0.6400301860261274,1.1893389265363832
7,0.5732293620367412,1.1657577218214445
8,0.5487907246938302,1.2593473917539821
9,0.6729353955540371,1.1718076284657362
10,0.6654205266832062,1.0917145450777201
11,0.5433925430574756,1.1238635195332327
12,0.6041401263240518,1.0989737102290473
13,0.5460344862216032,1.1407018065226144
14,0.4928208653157752,1.1245461455429082
15,0.5502839082649384,1.1050543056588409
16,0.5446007756510953,1.1692177017960537
17,0.5980072396586297,1.15754951936686
18,0.47317870383081817,1.1041054404285502
