epoch,train_loss,valid_loss
0,0.8273941174576878,1.557779148099248
1,0.7709886191550811,1.2943936615881353
2,0.6297336612199619,1.1525797914156426
3,0.5827335089121937,1.1427966837481964
4,0.684981172021343,1.200382167939461
5,0.6263212923250042,1.1360218401902897
6,0.5652418498655927,1.1086279486168187
7,0.5419645119069392,1.1216860796207828
8,0.5021465276090028,1.120554602177883
9,0.6120075820068296,1.091263051583599
10,0.5625668936899708,1.1320526376030604
11,0.6069942355419474,1.0868011552049521
12,0.5688327183570139,1.1731757277789474
