epoch,train_loss,valid_loss
0,0.7389683720679355,1.188178036054198
1,0.5643162539478404,1.2083986697988827
2,0.473382149133044,1.1488308288621252
3,0.5434465034879571,1.2606193190003576
4,0.48880071089178156,1.2017226662787825
5,0.5715815100873601,1.2173469569728235
6,0.5192591148708675,1.2082620974352494
7,0.5165874858961531,1.100067385377935
8,0.5069839300946687,1.1652032847699023
9,0.5333642858564791,1.2293294373845969
10,0.45619534440643145,1.1946617578408372
11,0.4653814222134705,1.120978039097293
12,0.5889926632949353,1.1646297338990754
13,0.4944744563020265,1.118861118147642
14,0.40572196487588225,1.1228966718845113
15,0.5090866383464201,1.1647082427776132
16,0.43828757655074535,1.17076149529111
17,0.4250069668881676,1.12670266935538
18,0.3882026981845783,1.1537469207700504
19,0.3947017518473019,1.1443649809362588
