epoch,train_loss,valid_loss
0,0.7051841105252211,1.1634067236404384
1,0.6092111933828238,1.2468395527908007
2,0.5811318860442004,1.1873939822974022
3,0.5967387317108732,1.1669887464569713
4,0.5825460753165338,1.1468335427422953
5,0.5804380090502421,1.1468687117009981
6,0.5993106129237021,1.1126978275734865
7,0.6255539812418401,1.0822617524285916
8,0.5970348734416866,1.1025869923904015
9,0.5825244948484798,1.1285211139640106
10,0.5743507047180871,1.0566945678092976
11,0.6433561813827822,1.1117627234090757
12,0.564848148573792,1.1500747599452035
13,0.5898667337622264,1.11793160254306
