epoch,train_loss,valid_loss
0,0.7737407061805769,1.5767959807185628
1,0.6955565525088874,1.2895214469389622
2,0.605472338853295,1.1181740515924565
3,0.6132365835772084,1.2051634472122101
4,0.5965010889701062,1.1529438528850036
5,0.5266598063551068,1.1850560992483345
6,0.5894850025606593,1.1411237893266695
7,0.582479422738617,1.1660733601136115
8,0.5886272525548853,1.161772810734849
9,0.5898168107830553,1.1365779442520627
10,0.5954553827498138,1.1300577883624652
11,0.5446632602794418,1.1626185245685432
12,0.5098228321415267,1.1278996755952146
13,0.5456302008137293,1.1359531057962637
14,0.5454886953938715,1.1413442928302915
15,0.5568864498285288,1.1501817508517864
16,0.5705002634145452,1.1474534973372843
17,0.5310000806825635,1.1150991001443886
18,0.6076966337459443,1.1197147016818974
19,0.49705028177497035,1.1386733626510777
