epoch,train_loss,valid_loss
0,0.8275107255001521,1.7849350868734517
1,0.7673437648756729,1.6329478409179439
2,0.6948613338387141,1.3889557235408532
3,0.6256853846390622,1.2480977999018186
4,0.521506627249046,1.1967642218495633
5,0.595369604835141,1.1646819365935352
6,0.5952356041003511,1.1792073566483074
7,0.5707798820165997,1.1865196515856162
8,0.5628619491138948,1.1282176493722318
9,0.6270047994651885,1.1641652088554526
10,0.6231963846172831,1.1309321990053933
11,0.6586043674365007,1.1733686170663162
12,0.5977986513946928,1.1326071247823575
13,0.516423356396024,1.1892831069398648
14,0.5873439863292899,1.1150018624190141
