epoch,train_loss,valid_loss
0,1.131680979362697,4.174049806450965
1,1.0562710876435606,3.9033751641293937
2,1.0099587041409905,3.4291438854544953
3,0.8003896477503305,2.922362511447825
4,0.7308233971733508,2.991510675034905
5,0.7482865881394495,2.860385651214486
6,0.8202653809938214,2.8670898025944953
7,0.7504864807995849,2.7544360463845203
8,0.5939766633956818,2.8456833009650033
9,0.6671380262054663,2.8539475002285393
10,0.7007201253517374,2.820360049768817
11,0.6078126352417237,2.7370622617817157
12,0.6022440771705587,2.819120930507191
13,0.9123704526421287,2.748482574721111
14,0.6083803457555114,2.839303648421109
15,0.8008427044974007,2.8562056178334965
16,0.7283627627162178,2.7237871141420773
