epoch,train_loss,valid_loss
0,3.4804322054189574,8.180954636889318
1,5.820143546165671,13.867549735956949
2,6.284552093408331,11.143279106008244
3,6.317836403118052,12.578878884638218
4,7.497868247091258,19.878048364071272
5,12.111690720915169,24.08449294880961
6,9.500100802065425,12.802091550278494
7,6.372497294976697,12.422742223355895
8,6.543865227489386,14.32599825779637
9,8.426369807752335,14.5244511826035
10,7.689255984009629,15.307120259633562
11,7.670919207446129,15.820443266548963
12,6.541835217282834,13.904925768050697
13,7.650863720262617,14.227865433989924
14,6.970123356053349,14.044422586450706
15,7.273682454925792,12.38262775328222
16,5.984223227264434,11.278321152097071
17,5.564926473154339,10.945636027131583
18,5.4573685071623235,10.591345098639735
19,6.051844460438951,10.39847819381775
20,5.230119430834072,11.041119712282741
21,6.306259091142021,11.396354741348489
22,5.717353035272211,12.19128323553963
23,5.6772513275230905,11.041763718400572
24,5.140735366261601,10.94489462654848
25,5.548652936511578,10.44263825525083
26,5.440177537251079,10.073277775756859
27,4.8017415596718624,9.54979273073149
28,4.591800106595705,8.922394681572149
29,4.6120693554859615,9.506474432255294
