epoch,train_loss,valid_loss
0,0.6348919452276058,1.2160089600222128
1,0.6433645671800636,1.2400183086738286
2,0.510586013237943,1.214740867356697
3,0.5792549963185857,1.2473661190181289
4,0.5493559527875549,1.2088490812325128
5,0.4571061205891605,1.107274777792383
6,0.5492527944579216,1.0979263920818376
7,0.5130693436203806,1.1538663960711497
8,0.47687237078817546,1.1597221821561747
9,0.4297846856805528,1.2104761075616557
10,0.4514373546971926,1.1267599985101426
11,0.4317202463781928,1.1478928816463092
12,0.3877298443342326,1.1419351724650249
13,0.45113841033157176,1.1018297684665714
14,0.4057689441592865,1.0953117939524086
15,0.40637958200815577,1.1003089980312388
16,0.42678757893250674,1.134442814896205
17,0.3190639885103672,1.1880218861827272
18,0.38600320066101984,1.1281792895116838
19,0.3438855480613832,1.1262657071670092
