epoch,train_loss,valid_loss
0,0.7392543548174956,1.6198515935095683
1,0.7186549061048129,1.296326959572462
2,0.5987035862396187,1.1599746070672179
3,0.5507178129710292,1.1163221487478905
4,0.5674569737707637,1.233997241204397
5,0.6103090128542072,1.1839522776251703
6,0.5681472215835,1.2517353963747728
7,0.6570185164751527,1.1789424220945608
8,0.5379119900668621,1.1939784179851998
9,0.5850273231697765,1.2066627366084877
10,0.47938093264827036,1.233079818006741
11,0.6008945485719728,1.1770644740133962
12,0.4889213598821584,1.2193238714838022
