epoch,train_loss,valid_loss
0,6.650911319127378,48.1127062938215
1,9.724265208764056,25.43998628523527
2,7.659531772610109,34.12352515112686
3,10.767956782988062,41.637732316405696
4,10.184863865676517,42.206477033141674
5,10.46184459235171,43.894508247433485
6,13.264566709433002,51.157437024062354
7,13.370565601499756,47.64178280890934
8,10.205992049816174,32.6344830474969
9,6.82473306933387,33.73687762466759
10,11.016879423803724,37.562099822779004
11,9.139704813550274,38.834096757254414
12,12.27418372042343,43.042689874578244
13,12.065020903351622,47.51308443236237
