epoch,train_loss,valid_loss
0,0.8903289872975835,1.8075796001408033
1,0.8253224057096357,1.557051939524645
2,0.6833109317911723,1.420631727099217
3,0.6146810741430246,1.2592366416893528
4,0.612688315078619,1.126656642883836
5,0.6162705108473052,1.2125182345871823
6,0.5634704938126852,1.1299284963094327
7,0.5557879761025704,1.157338267470411
8,0.4982870606109397,1.1374717850481784
9,0.5576151925876751,1.2056578007236218
10,0.5989783410621199,1.1534668925220888
11,0.6325607262001107,1.1909036256682584
12,0.539221821913585,1.2249522098743642
13,0.598800225481174,1.1361484461742406
14,0.5560407335435703,1.1394817456209738
15,0.5406703744241254,1.1719259384395504
16,0.5492275704758711,1.1570634687010308
17,0.559570214596423,1.150846717409285
18,0.46440966551293583,1.1457609868381864
19,0.5887247201426866,1.1597441173709686
