epoch,train_loss,valid_loss
0,0.5796820869616444,0.5320352006586107
1,0.4965049876821942,0.4975343946300758
2,0.46427064317145716,0.5138849749853587
3,0.471795765601822,0.5119761006812932
4,0.4882141942823385,0.48451458139809356
5,0.4628159449785763,0.5171264812959196
6,0.41533594651351063,0.5389943723400229
7,0.4268445161057308,0.49996958067932773
8,0.44810527411281276,0.5250405375805683
9,0.41255775623256663,0.470345017142232
10,0.4420027809758299,0.47326730146923485
11,0.46446088504334093,0.4831615184671234
12,0.449174169377536,0.5000043988191267
13,0.46444181582636723,0.4738759155322568
14,0.4675172887476604,0.5049652359814737
15,0.46883253918726775,0.4967722659238121
16,0.4386028541567771,0.5007008988223872
17,0.4538287800864883,0.48355631207450395
18,0.44764225343958575,0.5190238029674957
19,0.42867281767483434,0.4799070688573685
20,0.39374942479803127,0.4884323056489709
21,0.42056162972640354,0.5042492374627963
22,0.46857887761978495,0.4900760449979406
23,0.4062676162928898,0.48806846373682367
24,0.44267853179577726,0.4791204563139893
25,0.4096732605720009,0.471101374583231
26,0.42429478429403344,0.48964603991859446
27,0.40718373997619367,0.4737567474202129
28,0.37431797343625,0.4758192894182627
29,0.4120628001632272,0.45691927967797236
