epoch,train_loss,valid_loss
0,0.990457355006352,1.7198426515667544
1,0.8312518123319542,1.5131904227915656
2,0.6752119807190795,1.3645682036890177
3,0.6104291179825458,1.195065011423711
4,0.5603073107040458,1.1715750021446578
5,0.6284896997407365,1.167040015072281
6,0.5858168196293111,1.1496571743951833
7,0.4806089308769269,1.1582107306449458
8,0.549685345051408,1.1529662586191478
9,0.555633441136655,1.163215003949975
10,0.5764243698533287,1.0988468902521162
11,0.5686527382202949,1.1480383469558404
12,0.6463510883231254,1.1580325097470272
13,0.6548954691789932,1.1719258977582165
14,0.5503925218775988,1.139401848164449
