epoch,train_loss,valid_loss
0,0.6119704234342763,1.14349876549608
1,0.580061983436304,1.2753452308169027
2,0.53146421715894,1.1916154777047103
3,0.6363623379343529,1.160175517840166
4,0.5468844884006433,1.1498102243612742
5,0.5103020651126627,1.127616819672686
6,0.43533356766988107,1.2000950136957573
7,0.538867501996619,1.205922706145885
8,0.4987238207075753,1.1400660649439371
9,0.5330861476193717,1.1768781480049564
10,0.4415060401390445,1.127974826703241
11,0.47169663882149937,1.1438668015834044
