epoch,train_loss,valid_loss
0,0.5502055628241769,0.5313340974036779
1,0.49825433018534665,0.5287200072063744
2,0.4339481368955593,0.49463519922486215
3,0.46757319933559294,0.492013349518274
4,0.46356849051425275,0.5045286785308951
5,0.48939200765319857,0.497286326201764
6,0.4289576456051739,0.534580438855869
7,0.4545552659191185,0.48674813976848036
8,0.42630250898176103,0.47438065625252146
9,0.45401361988001987,0.49393738180136554
10,0.4553062320636591,0.5077804841558823
11,0.4301150022748016,0.5061392033847257
12,0.3876366341939455,0.5228058050566878
13,0.4059514434497086,0.5159903976249341
14,0.38352802427803145,0.48288697520012797
15,0.3755646700640955,0.49032740182622386
16,0.38049914056481404,0.499785082768793
17,0.38067408187155966,0.4901786304244527
18,0.3771252738488704,0.4968346654653513
19,0.40192220832092024,0.510875959952638
20,0.3423961751563288,0.49793387712152787
21,0.4498552498811726,0.5155459709641231
22,0.38415027629435733,0.48411846768833305
