epoch,train_loss,valid_loss
0,0.5501108310471392,0.49817289576592216
1,0.44825631052032705,0.5504440862595467
2,0.48285259406355435,0.530597499907213
3,0.4679215112564007,0.48909614939003493
4,0.4389535015872507,0.515106209300329
5,0.42552943439633406,0.5048328386651798
6,0.42101790038825065,0.4864222167059793
7,0.4064797987539872,0.5114102188883343
8,0.391818012875612,0.49475725689085104
9,0.3965750486728228,0.5137248041759912
10,0.3701504573341836,0.4968824385355266
11,0.3634015241758762,0.47804317987659506
12,0.388065780766833,0.5087698889422136
13,0.38054948418430673,0.47766598847483727
14,0.3304507767940218,0.4722144099746968
15,0.3457536932028029,0.4736586205639411
16,0.3507144965168724,0.47623822482711664
