epoch,train_loss,valid_loss
0,0.9699494263850289,1.7030026432952783
1,0.8150906208983668,1.5453195778021733
2,0.6666964827930772,1.3315352916506962
3,0.6122183851635571,1.185898050080534
4,0.5756657490317303,1.2169133219077568
5,0.5847924688871713,1.171533541591319
6,0.6198081890273761,1.1733017671568111
7,0.5764852853625767,1.181314894950103
8,0.5502797663748442,1.1963440535613026
9,0.5917904462387543,1.162888799999114
10,0.5179682060919742,1.151394938136101
11,0.5133443596379389,1.1899254101993129
12,0.536083428269326,1.1691549133913783
13,0.5347633574305941,1.150448811836633
14,0.543428269696076,1.1518776162939715
